metadata_source,query_ids,best_query_rank,openalex_id,doi,title,abstract,publication_date,year,type,venue,publisher,authors,cited_by_count,landing_url,open_pdf_url,is_oa,dedup_key,screen_status,relevance_score,core_perovskite_pv,has_stability_terms,has_curve_time_terms,has_nonmonotonic_terms,has_clustering_terms,is_review_title,doi_url
OpenAlex,oa_light_soaking_recovery;oa_reversible_degradation,15,https://openalex.org/W2967485397,10.1039/c9ee02043h,I 2 vapor-induced degradation of formamidinium lead iodide based perovskite solar cells under heat–light soaking conditions,We reveal an iodine vapor-induced degradation mechanism in formamidinium–lead-iodide-based perovskite solar cells stressed under combined heat and light illumination.,2019-01-01,2019,article,Energy & Environmental Science,,Fan Fu; Stefano Pisoni; Quentin Jeangros; Jordi Sastre; Maciej Kawecki; Adriana Paracchino; Thierry Moser; Jérémie Werner; Christian Andrès; Léo Duchêne; F. Peter; Michael Rawlence; Sylvain Nicolay; Christophe Ballif; Ayodhya N. Tiwari; Stephan Buecheler,241,https://doi.org/10.1039/c9ee02043h,https://pubs.rsc.org/en/content/articlepdf/2019/ee/c9ee02043h,True,doi:10.1039/c9ee02043h,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1039/c9ee02043h
OpenAlex,oa_pce_time_curve,98,https://openalex.org/W2603238395,10.1039/c6ra28501e,Enhancement of thermal stability for perovskite solar cells through cesium doping,"Organic–inorganic hybrid perovskite solar cells are found to be sensitive to moisture, oxygen, UV light, light soaking, heat, electric field, etc.",2017-01-01,2017,article,RSC Advances,,Guangda Niu; Wenzhe Li; Jiangwei Li; Xingyao Liang; Liduo Wang,231,https://doi.org/10.1039/c6ra28501e,https://pubs.rsc.org/en/content/articlepdf/2017/ra/c6ra28501e,True,doi:10.1039/c6ra28501e,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1039/c6ra28501e
OpenAlex,oa_reversible_degradation,36,https://openalex.org/W4403393204,10.1038/s41586-024-08161-x,Strain regulation retards natural operation decay of perovskite solar cells,"Abstract Perovskite solar cells (pero-SCs) have undergone rapid development in the past decade. However, there is still a lack of systematic studies investigating whether the empirical rules of working lifetime assessment used for silicon solar cells can be applied to pero-SCs. It is believed that pero-SCs show enhanced stability under day/night cycling owing to the reported self-healing effect in the dark 1,2 . Here we find that the degradation of highly efficient FAPbI 3 pero-SCs is much faster under a natural day/night cycling mode, bringing into question the widely accepted approach to estimate the operational lifetime of pero-SCs based on continuous-mode testing. We reveal the key factor to be the lattice strain caused by thermal expansion and shrinking of the perovskite during operation, an effect that gradually relaxes under the continuous-illumination mode but cycles synchronously under the cycling mode 3,4 . The periodic lattice strain under the cycling mode results in deep trap accumulation and chemical degradation during operation, decreasing the ion-migration potential and hence the device lifetime 5 . We introduce phenylselenenyl chloride to regulate the perovskite lattice strain during day/night cycling, achieving a certified efficiency of 26.3 per cent and a 10-fold improvement in the time required to reach 80% of peak efficiency ( T 80 ) under the cycling mode after the modification.",2024-10-14,2024,article,Nature,,Yunxiu Shen; Tiankai Zhang; Guiying Xu; Julian A. Steele; Xiankai Chen; Weijie Chen; Guanhaojie Zheng; Jiajia Li; Boyu Guo; Heyi Yang; Yeyong Wu; Xia Lin; Thamraa Alshahrani; Wan‐Jian Yin; Jian Zhu; Feng Wang; Aram Amassian; Xingyu Gao; Xiaohong Zhang; Feng Gao; Yaowen Li; Yongfang Li; Yongfang Li; Yongfang Li,161,https://doi.org/10.1038/s41586-024-08161-x,https://www.nature.com/articles/s41586-024-08161-x.pdf,True,doi:10.1038/s41586-024-08161-x,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1038/s41586-024-08161-x
OpenAlex,oa_reversible_degradation,66,https://openalex.org/W2783264629,10.1021/acsami.7b14039,Stability and Performance of CsPbI2Br Thin Films and Solar Cell Devices,"In this manuscript, the inorganic perovskite CsPbI 2 Br is investigated as a photovoltaic material that offers higher stability than the organic–inorganic hybrid perovskite materials. It is demonstrated that CsPbI 2 Br does not irreversibly degrade to its component salts as in the case of methylammonium lead iodide but instead is induced (by water vapor) to transform from its metastable brown cubic (1.92 eV band gap) phase to a yellow phase having a higher band gap (2.85 eV). This is easily reversed by heating to 350 °C in a dry environment. Similarly, exposure of unencapsulated photovoltaic devices to water vapor causes current ( J SC ) loss as the absorber transforms to its more transparent (yellow) form, but this is also reversible by moderate heating, with over 100% recovery of the original device performance. NMR and thermal analysis show that the high band gap yellow phase does not contain detectable levels of water, implying that water induces the transformation but is not incorporated as a major component. Performances of devices with best efficiencies of 9.08% ( V OC = 1.05 V, J SC = 12.7 mA cm –2 and FF = 68.4%) using a device structure comprising glass/ITO/c-TiO 2 /CsPbI 2 Br/Spiro-OMeTAD/Au are presented, and further results demonstrating the dependence of the performance on the preparation temperature of the solution processed CsPbI 2 Br films are shown. We conclude that encapsulation of CsPbI 2 Br to exclude water vapor should be sufficient to stabilize the cubic brown phase, making the material of interest for use in practical PV devices.",2018-01-18,2018,article,ACS Applied Materials & Interfaces,,Silvia Mariotti; Oliver S. Hutter; Laurie J. Phillips; Peter J. Yates; Biswajit Kundu; K. Durose,151,https://doi.org/10.1021/acsami.7b14039,,True,doi:10.1021/acsami.7b14039,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1021/acsami.7b14039
OpenAlex,oa_light_soaking_recovery;oa_operational_stability;oa_outdoor_diurnal;oa_pce_time_curve;oa_reversible_degradation,3,https://openalex.org/W2787174587,10.1021/acsaem.7b00256,Dynamics of Photoinduced Degradation of Perovskite Photovoltaics: From Reversible to Irreversible Processes,"Abstract The operational stability of perovskite solar cells (PSCs) remains a limiting factor in their commercial implementation. We studied the long-term outdoor stability of ITO/SnO2/Cs0.05((CH3NH3)0.15(CH(NH2)2)0.85)0.95PbI2.55Br0.45/spiro-OMeTAD/Au cells, as well as the dynamics of their degradation, under simulated sunlight indoors and their recovery in the dark. The extent of overall degradation was found to depend on processes occurring both under illumination and in the dark, i.e., during the daytime and nighttime, with the dynamics varying with cell aging. Full recovery of efficiency in the dark was observed for cells at early degradation stages. Further cell degradation resulted in recovery times much longer than one night, appearing as irreversible degradation under real operational conditions. At later degradation stages, very different dynamics were observed: short-circuit current density and fill factor exhibited a pronounced drop upon light turn-off but strong improvement under subsequent illumination. The interplay of reversible and irreversible degradation processes with different recovery dynamics was demonstrated to result in changes in the cell?s diurnal PCE dependence during its operational lifespan under real sunlight conditions.",2018-01-29,2018,article,ACS Applied Energy Materials,,Mark Khenkin; K. M. Anoop; Iris Visoly‐Fisher; Sofiya Kolusheva; Yulia Galagan; Francesco Di Giacomo; Olivera Vukovic; Bhushan Ramesh Patil; Golnaz Sherafatipour; Vida Turkovic; Horst‐Günter Rubahn; Morten Madsen; A.V. Mazanik; Eugene A. Katz,122,https://doi.org/10.1021/acsaem.7b00256,,True,doi:10.1021/acsaem.7b00256,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1021/acsaem.7b00256
OpenAlex,oa_light_soaking_recovery,26,https://openalex.org/W3112736429,10.1002/adma.202006170,Revealing the Degradation and Self‐Healing Mechanisms in Perovskite Solar Cells by Sub‐Bandgap External Quantum Efficiency Spectroscopy,"Abstract Ion dissociation has been identified to determine the intrinsic stability of perovskite solar cells (PVSCs), but the underlying degradation mechanism is still elusive. Herein, by combining highly sensitive sub‐bandgap external quantum efficiency (s‐EQE) spectroscopy, impedance analysis, and theoretical calculations, the evolution of defect states in PVSCs during the degradation can be monitored. It is found that the degradation of PVSCs can be divided into three steps: 1) dissociation of ions from perovskite lattices, 2) migration of dissociated ions, and 3) consumption of I − by reacting with metal electrode. Importantly, step (3) is found to be crucial as it will accelerate the first two steps and lead to continuous degradation. By replacing the metal with more chemically robust indium tin oxide (ITO), it is found that the dissociated ions under light soaking will only saturate at the perovskite/ITO interface. Importantly, the dissociated ions will subsequently restore to the corresponding vacancies under dark condition to heal the perovskite and photovoltaic performance. Such shuttling of mobile ions without consumption in the ITO‐contact PVSCs results in harvesting–rest–recovery cycles in natural day/night operation. It is envisioned that the mechanism of the intrinsic perovskite material degradation reported here will lead to clearer research directions toward highly stable PVSCs.",2020-12-09,2020,article,Advanced Materials,,Yuanhang Cheng; Xixia Liu; Zhiqiang Guan; Menglin Li; Zixin Zeng; Ho‐Wa Li; Sai‐Wing Tsang; Armin G. Aberle; Fen Lin,106,https://doi.org/10.1002/adma.202006170,,False,doi:10.1002/adma.202006170,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/adma.202006170
OpenAlex,oa_operational_stability,74,https://openalex.org/W3124694349,10.1002/aenm.202003382,Selective Defect Passivation and Topographical Control of 4‐Dimethylaminopyridine at Grain Boundary for Efficient and Stable Planar Perovskite Solar Cells,"Abstract Recent progress in highly efficient perovskite solar cells (PSCs) has been made by virtue of interfacial engineering on 3D perovskite surfaces for their defect control, however, the structural stability of the modified interface against external stimuli still remains unresolved. Herein, 4‐dimethylaminopyridine (DMAP) is introduced to develop a facile technique for selectively passivating the grain boundary (GB) and controlling the topographical boundary of the perovskite surface near the GB. Through the surface treatment of DMAP, strongly bound DMAP crystals are selectively formed at the GB, which serves two functions: nonradiative recombination at GB is effectively reduced by healing the uncoordinated Pb2+ while adhesion strength between the perovskite and the poly(triaryl amine) (PTAA) polymer is significantly enhanced by a mechanical interlock effect. A planar PSC with DMAP treatment exhibits a champion power conversion efficiency of 22.4%, which is not only much higher than the 20.04% observed for a nontreated control device, but also the highest among the planar PSCs using PTAA polymers as a hole transport material. Furthermore, the use of DMAP leads to a substantial improvement in the device stability under damp‐heat test and light irradiation.",2021-01-27,2021,article,Advanced Energy Materials,,Seulki Song; Eun Young Park; Boo Soo; Dong Jun Kim; Helen Hejin Park; Young Yun Kim; Seong Sik Shin; Nam Joong Jeon; Taek‐Soo Kim; Jangwon Seo,105,https://doi.org/10.1002/aenm.202003382,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202003382,True,doi:10.1002/aenm.202003382,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/aenm.202003382
OpenAlex,oa_light_soaking_recovery;oa_reversible_degradation,98,https://openalex.org/W2786052034,10.1039/c7ee02956j,Reconsidering figures of merit for performance and stability of perovskite photovoltaics,We propose a new approach for assessing the lifetimes of perovskite photovoltaics based on daily energy output which accounts for reversible diurnal changes.,2018-01-01,2018,article,Energy & Environmental Science,,Mark Khenkin; K. M. Anoop; Iris Visoly‐Fisher; Yulia Galagan; Francesco Di Giacomo; Bhushan Ramesh Patil; Golnaz Sherafatipour; Vida Turkovic; Horst‐Günter Rubahn; Morten Madsen; Tamara Merckx; Griet Uytterhoeven; João P. A. Bastos; Tom Aernouts; Francesca Brunetti; Mónica Lira‐Cantú; Eugene A. Katz,105,https://doi.org/10.1039/c7ee02956j,https://pubs.rsc.org/en/content/articlepdf/2018/ee/c7ee02956j,True,doi:10.1039/c7ee02956j,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1039/c7ee02956j
OpenAlex,oa_reversible_degradation,137,https://openalex.org/W4291019146,10.1002/adma.202204458,Reversible Phase Transition for Durable Formamidinium‐Dominated Perovskite Photovoltaics,"Abstract Phase instability is one of the major obstacles to the wide application of formamidinium (FA)‐dominated perovskite solar cells (PSCs). An in‐depth investigation on relevant phase transitions is urgently needed to explore more effective phase‐stabilization strategies. Herein, the reversible phase‐transition process of FA 1− x Cs x PbI 3 perovskite between photoactive phase (α phase) and non‐photoactive phase (δ phase) under humidity, as well as the reversible healing of degraded devices, is monitored. Moreover, through in situ atomic force microscopy, the kinetic transition between α and δ phase is revealed to be the “nucleation–growth transition” process. Density functional theory calculation implies an enthalpy‐driven α‐to‐δ degradation process during humidity aging and an entropy‐driven δ‐to‐α healing process at high temperatures. The α phase of FA 1− x Cs x PbI 3 can be stabilized at elevated temperature under high humidity due to the increased nucleation barrier, and the resulting non‐encapsulated PSCs retain >90% of their initial efficiency after >1000 h at 60 °C and 60% relative humidity. This finding provides a deepened understanding on the phase‐transition process of FA 1− x Cs x PbI 3 from both thermodynamics and kinetics points of view, which also presents an effective means to stabilize the α phase of FA‐dominated perovskites and devices for practical applications.",2022-08-11,2022,article,Advanced Materials,,Huifen Liu; Nengxu Li; Zehua Chen; Shuxia Tao; Chunlei Li; Lang Jiang; Xiuxiu Niu; Qi Chen; Feng Wang; Yù Zhang; Zijian Huang; Tinglu Song; Huanping Zhou,29,https://doi.org/10.1002/adma.202204458,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202204458,True,doi:10.1002/adma.202204458,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/adma.202204458
Crossref,cr_curve_clustering;cr_pce_time_curve;cr_reversible_degradation,70,,10.1002/solr.202300100,Study of Potential‐Induced Degradation in Glass‐Encapsulated Perovskite Solar Cells under Different Stress Conditions,"Potential‐induced degradation (PID) is an important reliability issue of photovoltaic modules. For future field applications of perovskite photovoltaic modules, it is important to study the PID behavior under real‐world operating conditions, which has not yet been thoroughly researched. This work presents PID investigation of glass‐encapsulated perovskite solar cells (PSCs) at different stress conditions for an extended duration of 55 h. At room condition (25 °C, 20% relative humidity [RH]) the efficiency is reduced by 59% when −1000 V is applied to the short‐circuited PSCs, whereas under elevated stress condition (60 °C, 60% RH) the device efficiency suffers severe degradation of >90%. The PID effects are analyzed with several characterization methods, revealing that Na + ion migration from the front glass pane toward the perovskite layer causes the degradation. Application of a reverse voltage bias right after PID results in very poor recovery under elevated condition compared to the recovery of devices under room condition. It is proposed that PID and its recovery rate depend on the external stress conditions and the reverse bias strategy is not sufficient for the recovery. Possible mitigation strategies which can open a new avenue for further research on PID in PSCs are also presented.",2023-04-28,2023,journal-article,Solar RRL,Wiley,Laxmi Nakka; Wei Luo; Armin G. Aberle; Fen Lin,23,https://doi.org/10.1002/solr.202300100,,False,doi:10.1002/solr.202300100,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/solr.202300100
Crossref;OpenAlex,cr_outdoor_diurnal;oa_light_soaking_recovery;oa_reversible_degradation,30,https://openalex.org/W2996331624,10.1088/2515-7655/ab6008,Novel test scenarios needed to validate outdoor stability of perovskite solar cells,"Abstract Perovskite solar cells (PSCs) will eventually operate outdoors, subjected to diurnal cycles with varying irradiance and cell temperature throughout 24 h periods. Hereby, we show the PSC stability results from laboratory accelerated stress tests can not obviously suggest their stability in outdoor-like situations. Thus, to validate PSC outdoor stability, it is necessary to emulate outdoor conditions, for which we propose possible test scenarios.",2019-12-09,2019,article,Journal of Physics Energy,IOP Publishing,Wenya Song; Tom Aernouts,19,https://doi.org/10.1088/2515-7655/ab6008,https://iopscience.iop.org/article/10.1088/2515-7655/ab6008/pdf,True,doi:10.1088/2515-7655/ab6008,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1088/2515-7655/ab6008
OpenAlex,oa_light_soaking_recovery,160,https://openalex.org/W4381848408,10.1002/eem2.12649,Universal Encapsulation Adhesive for Lead Sedimentation and Attachable Perovskite Solar Cells with Enhanced Performance,"In this work, a modified polyurethane adhesive (PUA) was prepared to realize a convenient encapsulation strategy for lead sedimentation and attachable perovskite solar cells (A‐PSCs). The modified PUA can completely self‐heal within 45 min at room temperature with an efficient lead ion‐blocking rate of 99.3%. The PUA film can be coated on a metal electrode with slight efficiency improvement from 23.96% to 24.15%. The thermal stability at 65 °C and the humidity stability at 55% relative humidity (RH) are superior to the devices encapsulated with polyisobutylene. The PUA film has strong adhesion to the flexible substrate and the initial efficiency of the flexible perovskite module (17.2%) encapsulated by PUA remains 92.6% within 1825 h. These results suggest that PUA encapsulation is universal for rigid and flexible PSCs with enhanced stability and low lead hazards. Moreover, it was found that flexible PSCs can be well attached to various substrates with PUA, providing a facile route for the A‐PSCs in various scenarios without additional encapsulation and installation.",2023-06-23,2023,article,Energy & environment materials,,Xuehao Zhu; Haoyu Cai; Cong Bai; Zhengzhe Wu; Wenjian Shen; Yiming Xiong; Juan Zhao; Fuzhi Huang; Yi‐Bing Cheng; Jie Zhong,16,https://doi.org/10.1002/eem2.12649,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eem2.12649,True,doi:10.1002/eem2.12649,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/eem2.12649
Crossref;OpenAlex,cr_curve_clustering;cr_pce_time_curve;cr_reversible_degradation;oa_reversible_degradation,3,https://openalex.org/W4377965439,10.1002/solr.202300127,Oxygen‐Induced Reversible Degradation of Perovskite Solar Cells,"After remarkable progress over the past decades, perovskite solar cells (PSCs) currently exhibit efficient solar power conversion efficiency. However, the environmental instability of perovskite materials and devices is still a serious issue, impeding the future commercialization of this technology. Herein, why PSCs degrade in air is investigated and it is found that one of the critical reasons for the air‐induced PSC degradation is the doping of the 2,2′,7,7′‐tetrakis( N,N‐ di ‐p ‐methoxyphenylamine)‐9,9′‐spirobi‐fluorene (spiro‐OMeTAD) hole‐transport layer with oxygen. Photoelectron yield spectroscopy reveals that the hole‐transport level of the spiro‐OMeTAD layer becomes deeper by oxygen doping, increasing an energy barrier for hole extraction. In other words, decreased hole extraction at the perovskite/spiro‐OMeTAD interface induces the degradation of PSCs in air. However, this oxygen‐induced degradation of PSCs is reversible to some extent by storing PSCs in a vacuum to remove oxygen. In contrast, no detectable degradation of the perovskite light absorber is observed after ≈600 h of air exposure from the results of morphological and structural characterizations. These aspects provide a deeper understanding of PSCs degradation, giving insight into improving long‐term durability in air in the future.",2023-05-24,2023,article,Solar RRL,Wiley,Badamgarav Purev‐Ochir; Xuelong Liu; Yuki Fujita; Dai Semba; Telugu Bhim Raju; Ganbaatar Tumen‐Ulzii; Atsushi Wachi; Hiroshi Sato; Toshinori Matsushima; Chihaya Adachi,14,https://doi.org/10.1002/solr.202300127,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202300127,True,doi:10.1002/solr.202300127,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/solr.202300127
Crossref,cr_operational_stability,26,,10.1002/solr.202200003,Inhibiting Ion Migration by Guanidinium Cation Doping for Efficient Perovskite Solar Cells with Enhanced Operational Stability,"Perovskite solar cells (PSCs) develop great potential to make photovoltaic power generation systems more cost‐effective due to the high power conversion efficiency (PCE), low material cost, and easy fabrication. Alloyed A‐site cations surrounded by PbI 6 octahedra play decisive roles in the crystal structure, bandgap, and phase stability, as well as ion migration. Herein, based on the temperature‐dependent ion conductivity measurement, the activation energy for iodide ion migration is systematically studied with different proportions of guanidinium cation (GA + ) substitution. It is found that partial GA + doping could effectively suppress iodide ion migration. The triple‐cation perovskite (MA 0.8 FA 0.1 GA 0.1 PbI 3 ) PSCs achieve a PCE of 22.17% with superior operational stability maintaining 90% of their initial efficiency after 1200 h under continuous light soaking. Furthermore, it is extended to mini perovskite solar modules, 14 cm 2 active area, and achieves a PCE of 19.18%.",2022-02-24,2022,journal-article,Solar RRL,Wiley,Zhipeng Li; Lianzheng Hao; Dachang Liu; Xiuhong Sun; Qiangqiang Zhao; Zhipeng Shao; Chen Chen; Xiao Wang; Li Wang; Guanglei Cui; Shuping Pang,14,https://doi.org/10.1002/solr.202200003,,False,doi:10.1002/solr.202200003,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/solr.202200003
Crossref;OpenAlex,cr_curve_clustering;cr_pce_time_curve;cr_reversible_degradation;oa_reversible_degradation,113,https://openalex.org/W4396703674,10.1002/solr.202400046,Method to Study Potential‐Induced Degradation of Perovskite Solar Cells and Modules in an Inert Environment,"The efficiency of perovskite solar cells (PSCs) is advancing rapidly, yet their sensitivity to ambient conditions poses challenges. An additional degradation mechanism, potential‐induced degradation (PID), can emerge during field operation, but the understanding of PID within perovskite devices is limited. To exclude environmental stressors, this study is conducted in an inert environment at room temperature. PSCs and mini‐modules are subjected to a 324 h PID stress test at −1000 V, revealing relative efficiency losses of around 29% and 24% for the PSCs and mini‐modules, respectively, exposing subtle degradation differences. These degradation rates are notably lower than reported in the literature, suggesting possible additional degradation pathways arising from suboptimal encapsulation combined with ambient conditions. Subsequently, half of the stressed samples are subject to +1000 V for 523 h and recover to a reduced efficiency loss of 15% and 7.7% for the PSCs and module, respectively. In contrast, storing the stressed samples on the shelf increased the efficiency losses to 32% (PSCs) and 41% (module). Therefore, the post‐PID rates differ significantly between both groups, whereas both effects of voltage recovery and progressed degradation are more pronounced in modules compared to cells. This study contributes to a robust method for PID research.",2024-05-07,2024,article,Solar RRL,Wiley,Robbe Breugelmans; Stijn Lammar; Aránzazu Aguirre; Tom Aernouts; Bart Vermang; Michaël Daenen,11,https://doi.org/10.1002/solr.202400046,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202400046,True,doi:10.1002/solr.202400046,B_perovskite_stability_related,27,True,True,False,True,False,False,https://doi.org/10.1002/solr.202400046
OpenAlex,oa_light_soaking_recovery;oa_reversible_degradation,58,https://openalex.org/W2903696921,10.1016/j.joule.2018.11.010,Machine Learning for Perovskites' Reap-Rest-Recovery Cycle,"Perovskite photovoltaics are efficient and inexpensive, yet their performance is dynamic. In this Perspective, we examine the effects of H 2 O, O 2 , bias, temperature, and illumination on device performance and recovery. First, we discuss pivotal experiments that evaluate perovskites' ability to go through a reap-rest-recovery (3R) cycle, and how machine learning (ML) can help identify the optimum values for each operating parameter. Second, we analyze perovskite dynamics and degradation, emphasizing the research challenges surrounding this 3R cycle. We then outline experiments that could identify the impact of environmental factors on recovery for different perovskite compositions. Finally, we propose an ML paradigm for maximizing long-term performance and predicting device performance recovery, including a shared-knowledge repository. By reframing perovskites' optoelectronic transiency within the context of recovery rather than degradation, we highlight a set of research opportunities and the artificial intelligence solutions needed for the commercial adoption of these promising solar cell materials.",2018-12-06,2018,article,Joule,,John M. Howard; Elizabeth M. Tennyson; Bernardo R. A. Neves; Marina S. Leite,85,https://doi.org/10.1016/j.joule.2018.11.010,http://www.cell.com/article/S2542435118305543/pdf,True,doi:10.1016/j.joule.2018.11.010,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1016/j.joule.2018.11.010
OpenAlex,oa_operational_stability,85,https://openalex.org/W4406447445,10.1038/s41467-025-56068-6,Rationally designed universal passivator for high-performance single-junction and tandem perovskite solar cells,"Interfacial trap-assisted nonradiative recombination hampers the development of metal halide perovskite solar cells (PSCs). Herein, we report a rationally designed universal passivator to realize highly efficient and stable single junction and tandem PSCs. Multiple defects are simultaneously passivated by the synergistic effect of anion and cation. Moreover, the defect healing effect is precisely modulated by carefully controlling the number of hydrogen atoms on cations and steric hindrance. Due to minimized interfacial energy loss, L-valine benzyl ester p-toluenesulfonate (VBETS) modified inverted PSCs deliver a power conversion efficiency (PCE) of 26.28% using vacuum flash processing technology. Moreover, by suppressing carrier recombination, the large-area modules with an aperture area of 32.144 cm2 and perovskite/Si tandem solar cells coupled with VBETS passivation deliver a PCE of 21.00% and 30.98%, respectively. This work highlights the critical role of the number of hydrogen atoms and steric hindrance in designing molecular modulators to advance the PCE and stability of PSCs. The perovskite/electron transport layer interface in inverted solar cells suffers from severe nonradiative recombination losses. Here, authors employ amino acid salts to passivate the film surface, achieving a power conversion efficiency of 26.28% using vacuum flash processing technology.",2025-01-16,2025,article,Nature Communications,,Zuolin Zhang; Yinsu Feng; Jike Ding; Quanxing Ma; Hong Zhang; Jiajia Zhang; Mengjia Li; Taoran Geng; Wenhuan Gao; Yang Wang; Boxue Zhang; Thierry Pauporté; Jianxin Tang; Hongjian Chen; Jiangzhao Chen; Cong Chen,77,https://doi.org/10.1038/s41467-025-56068-6,https://www.nature.com/articles/s41467-025-56068-6.pdf,True,doi:10.1038/s41467-025-56068-6,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1038/s41467-025-56068-6
OpenAlex,oa_reversible_degradation,69,https://openalex.org/W4309340434,10.1016/j.esci.2022.11.001,Towards sustainability with self-healing and recyclable perovskite solar cells,"Lead halide perovskite solar cells (PSCs) have been considered one of the most promising candidates for future energy supply, whereas just solar cell does not guarantee sustainability. Owing to the ionic nature and constituent heavy metals, perovskite materials are prone to decay under operating conditions and pose a threat to ecosystems and human health, seriously restricting their practical deployment. Herein, we briefly review safe-by-design strategies to heal failed PSCs and thereby extend their operational lifetime and to recycle lead perovskites at the end of their lifespan for cyclic utilization. From the point of view of processability, scalability, and universality, we recommend future approaches for the further development of PSCs towards sustainable photovoltaics, taking into consideration materials selection, device design, and process optimization.",2022-11-01,2022,article,eScience,,Hui Zhang; Nam‐Gyu Park,71,https://doi.org/10.1016/j.esci.2022.11.001,https://www.sciencedirect.com/science/article/pii/S2667141722001227/pdf,True,doi:10.1016/j.esci.2022.11.001,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1016/j.esci.2022.11.001
Crossref;OpenAlex,cr_curve_clustering;cr_pce_time_curve;cr_reversible_degradation;oa_operational_stability,102,https://openalex.org/W3163671046,10.1002/solr.202100239,Designing Modules to Prevent Reverse Bias Degradation in Perovskite Solar Cells when Partial Shading Occurs,"When a solar cell in a panel is shaded, the illuminated cells can place a large reverse bias on the shaded cell to attempt to force current through it. Although the panel can continue to produce power, the reverse bias can cause significant problems for the shaded cell. In the case of perovskite solar modules, Joule heating and irreversible electrochemical reactions will degrade the cell. Some photovoltaic technologies use bypass diodes to solve this problem. To prevent both a perovskite cell and an all‐perovskite tandem cell from falling into reverse bias breakdown while shaded, no more than two cells per bypass diode are allowed, which is likely to be prohibitively expensive for many applications. Herein, how many solar cells can be protected by one bypass diode in single‐junction and multijunction perovskite modules is explored. It is easier to incorporate bypass diodes into modules with singulated cells than with monolithic panels. It is shown that perovskite–silicon tandems can be protected with fewer bypass diodes than with single‐junction perovskite modules. It is suggested that if bypass diodes cannot be feasibly incorporated, then the panels should be deployed in utility‐scale power plants.",2021-05-13,2021,article,Solar RRL,Wiley,Eli J. Wolf; Isaac E. Gould; Lyle Brewster Bliss; Joseph J. Berry; Michael D. McGehee,71,https://doi.org/10.1002/solr.202100239,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202100239,True,doi:10.1002/solr.202100239,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1002/solr.202100239
OpenAlex,oa_light_soaking_recovery,69,https://openalex.org/W3158669601,10.1002/ente.202100312,γ‐Valerolactone: A Nontoxic Green Solvent for Highly Stable Printed Mesoporous Perovskite Solar Cells,"Mesoscopic carbon‐based lead halide perovskite solar cells (CPSCs) represent a promising architecture for commercialization in the field of perovskite photovoltaics as they are stable, potentially low cost, and use easily scaled production methods. However, the use of toxic and psychoactive solvents such as dimethylformamide (DMF) and γ‐butyrolactone (GBL) currently limits their commercial viability: DMF introduces a significant health risk and GBL is subject to legal restrictions in many countries. The development of safe and effective solvent systems is therefore an essential step toward commercial viability. Herein, γ‐valerolactone (GVL) is presented as a nontoxic, biodegradable, green alternative to GBL for CPSC fabrication. Cells fabricated with a precursor concentration of 1.1 m and annealed at 45 °C exhibit comparable performance to standard GBL devices, achieving a champion power conversion efficiency (PCE) of 12.91% in a device of 1 cm2 active area. Herein, it is proven that GVL is a viable alternative to GBL for CPSCs and enables research in countries where GBL is legally restricted and makes large‐scale CPSC manufacture more sustainable.",2021-05-05,2021,article,Energy Technology,,Carys Worsley; Dimitrios Raptis; Simone Meroni; Alexander Doolin; Rodrigo García‐Rodríguez; Matthew L. Davies; Trystan Watson,69,https://doi.org/10.1002/ente.202100312,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.202100312,True,doi:10.1002/ente.202100312,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1002/ente.202100312
